ID;imdbID;Title;Year;Type;Poster;Plot;Director;Actors;Genre;Runtime;Rated;Released;imdbRating;searchTerms
21cc2444-557e-4356-bdc6-83b02853686d;tt0107614;Mrs. Doubtfire;1993;movie;https://images-na.ssl-images-amazon.com/images/M/MV5BMjExMDUzODE1N15BMl5BanBnXkFtZTgwNTU5NTYxMTE@..jpg;A 1993 crime film starring various actors.;Unknown;Unknown;Crime;90 min;PG;01 Jan 1993;7.0;mrs. doubtfire 1993 crime
eaac444d-1f83-4275-9c72-d3a9af6cf95b;tt0110939;Radioland Murders;1994;movie;https://images-na.ssl-images-amazon.com/images/M/MV5BMWRkYzc3YjYtNWY3Yy00Y2FmLTgyOTYtM2U2ZDg0MDA0MTIwXkEyXkFqcGdeQXVyNDk3NzU2MTQ@..jpg;A 1994 crime, romance, sci-fi film starring various actors.;Unknown;Unknown;Crime, Romance, Sci-Fi;90 min;PG;01 Jan 1994;7.0;radioland murders 1994 crime, romance, sci-fi
a18cb841-cf31-4e2b-b656-0a51a42c4784;tt0107977;Robin Hood: Men in Tights;1993;movie;https://images-na.ssl-images-amazon.com/images/M/MV5BNzkzODA3ODY4Ml5BMl5BanBnXkFtZTgwMzA1NjUwMjI@..jpg;A 1993 crime film starring various actors.;Unknown;Unknown;Crime;90 min;PG;01 Jan 1993;7.0;robin hood: men in tights 1993 crime
c049d92b-3aaa-4c83-8d0b-78feb37e6715;tt0111127;Serial Mom;1994;movie;https://images-na.ssl-images-amazon.com/images/M/MV5BYjM0N2ViMzUtMTc1OS00YmEzLWE2NWYtNjU5NTY4NjRlOTI0XkEyXkFqcGdeQXVyMTQxNzMzNDI@..jpg;A 1994 crime, documentary, musical film starring various actors.;Unknown;Unknown;Crime, Documentary, Musical;90 min;PG;01 Jan 1994;7.0;serial mom 1994 crime, documentary, musical
fbb507a9-6ff4-4ff7-ad00-476702674970;tt0108238;Striking Distance;1993;movie;https://images-na.ssl-images-amazon.com/images/M/MV5BMTQzMDEwMTc5N15BMl5BanBnXkFtZTgwMzczNjQxMTE@..jpg;A 1993 adventure film starring various actors.;Unknown;Unknown;Adventure;90 min;PG;01 Jan 1993;7.0;striking distance 1993 adventure
5c2bb333-7dc7-4616-b8e3-300eae5ef59a;tt0108255;Super Mario Bros.;1993;movie;https://images-na.ssl-images-amazon.com/images/M/MV5BMzRmNGY0NTctYTNkNC00M2FkLWI0ZTgtYTE5ODhiZjYxMDkxXkEyXkFqcGdeQXVyNjE5MjUyOTM@..jpg;A 1993 adventure, animation, comedy, thriller film starring various actors.;Unknown;Unknown;Adventure, Animation, Comedy, Thriller;90 min;PG;01 Jan 1993;7.0;super mario bros. 1993 adventure, animation, comedy, thriller
be745fe0-1133-47ed-9f8f-dc6ca6396b87;tt0232399;Three Musketeers, The;1993;movie;;A 1993 adventure, animation, crime film starring various actors.;Unknown;Unknown;Adventure, Animation, Crime;90 min;PG;01 Jan 1993;7.0;three musketeers, the 1993 adventure, animation, crime
c443207a-2b86-490e-b9c9-11d57798f55e;tt3633424;Little Rascals, The;1994;movie;;A 1994 comedy, crime film starring various actors.;Unknown;Unknown;Comedy, Crime;90 min;PG;01 Jan 1994;7.0;little rascals, the 1994 comedy, crime
0b1b51b4-638c-4c27-87d1-82225c3e15b0;tt0112572;Brady Bunch Movie, The;1995;movie;https://images-na.ssl-images-amazon.com/images/M/MV5BNmVmYzkzY2YtZWNkNC00YzVhLTk4MzYtZWMxZWQ0YzBhZmYzXkEyXkFqcGdeQXVyMTQxNzMzNDI@..jpg;A 1995 crime film starring various actors.;Unknown;Unknown;Crime;90 min;PG;01 Jan 1995;7.0;brady bunch movie, the 1995 crime
3274415d-35ee-4ecf-9603-7603004644e7;tt0099653;Ghost;1990;movie;https://images-na.ssl-images-amazon.com/images/M/MV5BMTU0NzQzODUzNl5BMl5BanBnXkFtZTgwMjc5NTYxMTE@..jpg;A 1990 crime, sci-fi, war film starring various actors.;Unknown;Unknown;Crime, Sci-Fi, War;90 min;PG;01 Jan 1990;7.0;ghost 1990 crime, sci-fi, war
5ca9e4ca-11d0-4eed-b371-fc4a00905d34;tt0096895;Batman;1989;movie;https://images-na.ssl-images-amazon.com/images/M/MV5BMTYwNjAyODIyMF5BMl5BanBnXkFtZTYwNDMwMDk2..jpg;A 1989 adventure, animation, documentary, fantasy film starring various actors.;Unknown;Unknown;Adventure, Animation, Documentary, Fantasy;90 min;PG;01 Jan 1989;7.0;batman 1989 adventure, animation, documentary, fantasy
0757a3bb-30ee-4af3-bbf0-cb5e55c88943;tt0032910;Pinocchio;1940;movie;https://images-na.ssl-images-amazon.com/images/M/MV5BMTU4Mzk3ODIyOF5BMl5BanBnXkFtZTgwODgyNzk2NjE@..jpg;A 1940 children, comedy film starring various actors.;Unknown;Unknown;Children, Comedy;90 min;PG;01 Jan 1940;7.0;pinocchio 1940 children, comedy
f7b79169-55b8-4fd7-9c29-351ae8e1b30c;tt0117060;Mission: Impossible;1996;movie;https://images-na.ssl-images-amazon.com/images/M/MV5BMTc3NjI2MjU0Nl5BMl5BanBnXkFtZTgwNDk3ODYxMTE@..jpg;A 1996 adventure, animation, romance film starring various actors.;Unknown;Unknown;Adventure, Animation, Romance;90 min;PG;01 Jan 1996;7.0;mission: impossible 1996 adventure, animation, romance
a9c97cb2-0865-4c6f-b06e-cfa7c1e29eb1;tt0117894;Thinner;1996;movie;https://images-na.ssl-images-amazon.com/images/M/MV5BMDNlZGZlYjctYzM4OS00YTcyLWE1M2QtMDA5Nzk0MTlhNzcxXkEyXkFqcGdeQXVyMTQxNzMzNDI@..jpg;A 1996 musical, war film starring various actors.;Unknown;Unknown;Musical, War;90 min;PG;01 Jan 1996;7.0;thinner 1996 musical, war
6395a256-8a28-42cf-8326-6a590b9f9e9a;tt0117723;Spy Hard;1996;movie;https://images-na.ssl-images-amazon.com/images/M/MV5BOGFmYWFiZDAtZTc1YS00ZTIxLTkwODctODc0MzUzNGIyNzgwL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@..jpg;A 1996 crime film starring various actors.;Unknown;Unknown;Crime;90 min;PG;01 Jan 1996;7.0;spy hard 1996 crime
afdcfb98-df38-4460-a788-337b351e3b1b;tt0112691;Close Shave, A;1995;movie;https://images-na.ssl-images-amazon.com/images/M/MV5BNzliZjhkODctMGJjOS00YWQ3LWEzMjgtYmZjNzMwMDYwYWNjXkEyXkFqcGdeQXVyNTAyODkwOQ@@..jpg;A 1995 children, crime, war film starring various actors.;Unknown;Unknown;Children, Crime, War;90 min;PG;01 Jan 1995;7.0;close shave, a 1995 children, crime, war
f5b02657-a8f7-4750-b991-20d4f915b848;tt0116669;Jack;1996;movie;https://images-na.ssl-images-amazon.com/images/M/MV5BZDYyYzAyNjctODM1Mi00ZjE4LWFmNTItZjRmOWUxODA1ODY4XkEyXkFqcGdeQXVyMTQxNzMzNDI@..jpg;A 1996 crime, fantasy film starring various actors.;Unknown;Unknown;Crime, Fantasy;90 min;PG;01 Jan 1996;7.0;jack 1996 crime, fantasy
4f54c5fc-1a2c-44f1-b23d-ccc874a75818;tt0116778;Kingpin;1996;movie;https://images-na.ssl-images-amazon.com/images/M/MV5BODAzODIyMDYwMV5BMl5BanBnXkFtZTcwMTUyNTEzNA@@..jpg;A 1996 crime film starring various actors.;Unknown;Unknown;Crime;90 min;PG;01 Jan 1996;7.0;kingpin 1996 crime
3b3ef131-81d0-4e0f-ac61-06a527ce0e76;tt6154574;Nutty Professor, The;1996;movie;https://images-na.ssl-images-amazon.com/images/M/MV5BMTFkZmQ5OWEtNjFmMC00ZTI2LWE0ZWUtN2VhOWE1MzdiOGJhXkEyXkFqcGdeQXVyMTQ4NDY5OTc@..jpg;A 1996 crime, film-noir, sci-fi, thriller film starring various actors.;Unknown;Unknown;Crime, Film-Noir, Sci-Fi, Thriller;90 min;PG;01 Jan 1996;7.0;nutty professor, the 1996 crime, film-noir, sci-fi, thriller
5a1df9ec-2b48-4e92-9e7d-b2d165ae8782;tt0118073;Very Brady Sequel, A;1996;movie;https://images-na.ssl-images-amazon.com/images/M/MV5BYWU3YzYxZTgtMmRmOC00ZDE2LWEyMjAtNTQ4NTExNzE0NDYyXkEyXkFqcGdeQXVyMTQxNzMzNDI@..jpg;A 1996 crime film starring various actors.;Unknown;Unknown;Crime;90 min;PG;01 Jan 1996;7.0;very brady sequel, a 1996 crime
6d8e1359-a656-440c-9851-3e80353cde17;tt0117826;Tales from the Crypt Presents: Bordello of Blood;1996;movie;https://images-na.ssl-images-amazon.com/images/M/MV5BMWZmMDIwMjAtMDc3MC00YTAxLWIyNWQtYzljNTQzYTIyYWZmXkEyXkFqcGdeQXVyMTQxNzMzNDI@..jpg;A 1996 musical film starring various actors.;Unknown;Unknown;Musical;90 min;PG;01 Jan 1996;7.0;tales from the crypt presents: bordello of blood 1996 musical
1cede466-5d72-42ea-be31-66136a84cd14;tt0084370;My Favorite Year;1982;movie;https://images-na.ssl-images-amazon.com/images/M/MV5BZjNmZDkyZWQtMmFkYi00NDNjLWJmY2QtMTE1YTIwN2E0OWEzXkEyXkFqcGdeQXVyMjI4MjA5MzA@..jpg;A 1982 crime film starring various actors.;Unknown;Unknown;Crime;90 min;PG;01 Jan 1982;7.0;my favorite year 1982 crime
ece6b9c5-8ab9-4c3b-8cf9-06d58ebc44fc;tt0072653;Apple Dumpling Gang, The;1975;movie;https://images-na.ssl-images-amazon.com/images/M/MV5BZTc5NDk1NDgtMThmYy00MWViLTk2ZjUtNTQyMDI1MDI0MDRjXkEyXkFqcGdeQXVyNzc5MjA3OA@@..jpg;A 1975 comedy, crime film starring various actors.;Unknown;Unknown;Comedy, Crime;90 min;PG;01 Jan 1975;7.0;apple dumpling gang, the 1975 comedy, crime
ddd1be37-ef2e-4788-b1b1-4d88c348c144;tt0050798;Old Yeller;1957;movie;https://images-na.ssl-images-amazon.com/images/M/MV5BNTkzNzBkMWEtZjE3Yy00NDMxLWFhM2ItYWRiYThjNDhkOGY2L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTYzMTY1MjQ@..jpg;A 1957 comedy, fantasy film starring various actors.;Unknown;Unknown;Comedy, Fantasy;90 min;PG;01 Jan 1957;7.0;old yeller 1957 comedy, fantasy
5f90213e-160c-4b60-85b2-df616c177933;tt5289804;Parent Trap, The;1961;movie;https://images-na.ssl-images-amazon.com/images/M/MV5BZmE2OTFhYzEtYmQ5MC00NjI5LTg1N2EtZWQ2ZjliYzBjMzI0XkEyXkFqcGdeQXVyNTY2MzQ3MDE@..jpg;A 1961 comedy, fantasy film starring various actors.;Unknown;Unknown;Comedy, Fantasy;90 min;PG;01 Jan 1961;7.0;parent trap, the 1961 comedy, fantasy
4e5693d1-5838-443b-adfd-25ff0d0d37b5;tt0042332;Cinderella;1950;movie;https://images-na.ssl-images-amazon.com/images/M/MV5BOGU0NGQ1MzEtODIwZS00YTdiLWJhMzQtN2RkN2YzNGVjNDZkXkEyXkFqcGdeQXVyMTQxNzMzNDI@..jpg;A 1950 children, comedy, mystery film starring various actors.;Unknown;Unknown;Children, Comedy, Mystery;90 min;PG;01 Jan 1950;7.0;cinderella 1950 children, comedy, mystery
ef775430-5291-45ee-b96e-0f673865b38a;tt0058331;Mary Poppins;1964;movie;https://images-na.ssl-images-amazon.com/images/M/MV5BNmJkODczNjItNDI5Yy00MGI1LTkyOWItZDNmNjM4ZGI1ZDVlL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMDI2NDg0NQ@@..jpg;A 1964 comedy, crime, mystery film starring various actors.;Unknown;Unknown;Comedy, Crime, Mystery;90 min;PG;01 Jan 1964;7.0;mary poppins 1964 comedy, crime, mystery
eca1f42f-c5dd-44aa-aa4a-25d5c7c4bf36;tt0043274;Alice in Wonderland;1951;movie;https://images-na.ssl-images-amazon.com/images/M/MV5BMTgyMjM2NTAxMF5BMl5BanBnXkFtZTgwNjU1NDc2MTE@..jpg;A 1951 children, comedy, mystery film starring various actors.;Unknown;Unknown;Children, Comedy, Mystery;90 min;PG;01 Jan 1951;7.0;alice in wonderland 1951 children, comedy, mystery
a53f83aa-6e3b-48e2-bf0b-bb36770b1520;tt0117509;William Shakespeare's Romeo and Juliet;1996;movie;https://images-na.ssl-images-amazon.com/images/M/MV5BMmYyY2NjYmQtNDU5NS00MmZjLTliYjAtYTNiNzI1ODdmYTVmXkEyXkFqcGdeQXVyNjU0OTQ0OTY@..jpg;A 1996 fantasy, sci-fi film starring various actors.;Unknown;Unknown;Fantasy, Sci-Fi;90 min;PG;01 Jan 1996;7.0;william shakespeare's romeo and juliet 1996 fantasy, sci-fi
c6301142-6e81-4111-9678-3a59f392e17d;tt0115491;Aladdin and the King of Thieves;1996;movie;https://images-na.ssl-images-amazon.com/images/M/MV5BNDQ1M2Y0NTUtNmQ0MC00MWFjLWIyYjUtZDQxYmJlYmZkNThiXkEyXkFqcGdeQXVyNjk1Njg5NTA@..jpg;A 1996 children, comedy, crime film starring various actors.;Unknown;Unknown;Children, Comedy, Crime;90 min;PG;01 Jan 1996;7.0;aladdin and the king of thieves 1996 children, comedy, crime
73d97d8c-453a-4c47-9347-07bee0f871db;tt0083866;E.T. the Extra-Terrestrial;1982;movie;https://images-na.ssl-images-amazon.com/images/M/MV5BMTQ2ODFlMDAtNzdhOC00ZDYzLWE3YTMtNDU4ZGFmZmJmYTczXkEyXkFqcGdeQXVyMTQxNzMzNDI@..jpg;A 1982 comedy, fantasy, film-noir, thriller film starring various actors.;Unknown;Unknown;Comedy, Fantasy, Film-Noir, Thriller;90 min;PG;01 Jan 1982;7.0;e.t. the extra-terrestrial 1982 comedy, fantasy, film-noir, thriller
2ae15f4f-45e8-462d-aebe-c2d0ff2917f1;tt0115885;Children of the Corn: The Gathering;1996;movie;https://images-na.ssl-images-amazon.com/images/M/MV5BYWU1MWU5ZDUtNjJlNS00Y2MwLThmNjAtNTAwNjM1NDAwYTY5XkEyXkFqcGdeQXVyMTQxNzMzNDI@..jpg;A 1996 musical film starring various actors.;Unknown;Unknown;Musical;90 min;PG;01 Jan 1996;7.0;children of the corn: the gathering 1996 musical
6c2d9ea8-c87b-48c2-9654-002f0a50842a;tt0103850;Bob Roberts;1992;movie;https://images-na.ssl-images-amazon.com/images/M/MV5BZGY2MWQwZTMtNGY2MS00ZGE2LTk3MjQtNWQwNWY5OGI2NWJlXkEyXkFqcGdeQXVyNzc5MjA3OA@@..jpg;A 1992 crime film starring various actors.;Unknown;Unknown;Crime;90 min;PG;01 Jan 1992;7.0;bob roberts 1992 crime
e336c690-2ed6-4e92-a43e-010da7aa6b98;tt0092106;Transformers: The Movie, The;1986;movie;https://images-na.ssl-images-amazon.com/images/M/MV5BMTM2MzQ1NDA3OV5BMl5BanBnXkFtZTcwNjM2OTczMQ@@..jpg;A 1986 adventure, children, comedy, thriller, war, western film starring various actors.;Unknown;Unknown;Adventure, Children, Comedy, Thriller, War, Western;90 min;PG;01 Jan 1986;7.0;transformers: the movie, the 1986 adventure, children, comedy, thriller, war, western
4b981fa6-7f61-4cae-a0e9-59e4f583247e;tt0056592;To Kill a Mockingbird;1962;movie;https://images-na.ssl-images-amazon.com/images/M/MV5BN2YxZDUxYzMtYzQxNy00NTRjLThmZjQtY2Q4Njg2MTUyOTkzL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNjU0OTQ0OTY@..jpg;A 1962 fantasy film starring various actors.;Unknown;Unknown;Fantasy;90 min;PG;01 Jan 1962;7.0;to kill a mockingbird 1962 fantasy
87fb7a1f-f78b-4e00-82c1-3b1669bd4e5a;tt0067185;Harold and Maude;1971;movie;https://images-na.ssl-images-amazon.com/images/M/MV5BY2M5Mzg3NjctZTlkNy00MTU0LWFlYTQtY2E2Y2M4NjNiNzllXkEyXkFqcGdeQXVyMTAwMzUyOTc@..jpg;A 1971 crime film starring various actors.;Unknown;Unknown;Crime;90 min;PG;01 Jan 1971;7.0;harold and maude 1971 crime
b7a4731f-1615-4fa8-a814-3671df85a6b1;tt0970416;Day the Earth Stood Still, The;1951;movie;https://images-na.ssl-images-amazon.com/images/M/MV5BNzMyNjE0MTcxNF5BMl5BanBnXkFtZTcwODcyOTMwMg@@..jpg;A 1951 fantasy, thriller film starring various actors.;Unknown;Unknown;Fantasy, Thriller;90 min;PG;01 Jan 1951;7.0;day the earth stood still, the 1951 fantasy, thriller
112f4cf1-de1b-45ed-9fee-982658cc50da;tt0023969;Duck Soup;1933;movie;https://images-na.ssl-images-amazon.com/images/M/MV5BYmYxZGU2NWYtNzQxZS00NmEyLWIzN2YtMDk5MWM0ODc5ZTE4XkEyXkFqcGdeQXVyNTA4NzY1MzY@..jpg;A 1933 crime, western film starring various actors.;Unknown;Unknown;Crime, Western;90 min;PG;01 Jan 1933;7.0;duck soup 1933 crime, western
b2cf2eba-3dc8-45d7-a8fd-b1283615918f;tt0091203;Highlander;1986;movie;https://images-na.ssl-images-amazon.com/images/M/MV5BMjc3YmU3MzQtNTA4OC00ZjljLWFmODAtZDU1YzY5ZTNkZDU3XkEyXkFqcGdeQXVyNTAyODkwOQ@@..jpg;A 1986 adventure, animation film starring various actors.;Unknown;Unknown;Adventure, Animation;90 min;PG;01 Jan 1986;7.0;highlander 1986 adventure, animation
bc356ded-a3b5-4697-8909-e851730809f1;tt0032455;Fantasia;1940;movie;https://images-na.ssl-images-amazon.com/images/M/MV5BOGE4ZDQ2YWUtYTIzNi00NTI0LTkxMjQtODBjZjE4NjkxNGI4XkEyXkFqcGdeQXVyMTQxNzMzNDI@..jpg;A 1940 children, comedy, mystery film starring various actors.;Unknown;Unknown;Children, Comedy, Mystery;90 min;PG;01 Jan 1940;7.0;fantasia 1940 children, comedy, mystery
9bf39960-4529-484b-adb6-37e42af181ac;tt2304672;Heathers;1989;movie;;A 1989 crime film starring various actors.;Unknown;Unknown;Crime;90 min;PG;01 Jan 1989;7.0;heathers 1989 crime
624177e5-2e0c-4988-b85c-aa1e967921f6;tt0049223;Forbidden Planet;1956;movie;https://images-na.ssl-images-amazon.com/images/M/MV5BOTdmODZkNmQtYjU4Mi00MTcyLTg5YmEtNmVjMWU1M2Y5NzgyXkEyXkFqcGdeQXVyNDYyMDk5MTU@..jpg;A 1956 thriller film starring various actors.;Unknown;Unknown;Thriller;90 min;PG;01 Jan 1956;7.0;forbidden planet 1956 thriller
f5795d3d-07aa-4c9f-a4f3-9db3ccd3fd4d;tt0064115;Butch Cassidy and the Sundance Kid;1969;movie;https://images-na.ssl-images-amazon.com/images/M/MV5BMTkyMTM2NDk5Nl5BMl5BanBnXkFtZTgwNzY1NzEyMDE@..jpg;A 1969 adventure, crime film starring various actors.;Unknown;Unknown;Adventure, Crime;90 min;PG;01 Jan 1969;7.0;butch cassidy and the sundance kid 1969 adventure, crime
1842b0f8-3d0e-41d9-b9e4-ed6368e5b0b7;tt0082010;American Werewolf in London, An;1981;movie;https://images-na.ssl-images-amazon.com/images/M/MV5BZTk5NGQ0ZTktYWM2Yi00ZWQwLTg4NzItYzUxNjk1MDU5ODc5XkEyXkFqcGdeQXVyMTQxNzMzNDI@..jpg;A 1981 musical film starring various actors.;Unknown;Unknown;Musical;90 min;PG;01 Jan 1981;7.0;american werewolf in london, an 1981 musical
88bd5d3c-bbef-43f6-9a0b-52e958705839;tt0103678;Amityville 1992: It's About Time;1992;movie;https://images-na.ssl-images-amazon.com/images/M/MV5BYjc0MThhNzMtZGVkNi00NmU5LTk4OWItM2YxYjFmNTRmMWM4XkEyXkFqcGdeQXVyMTQxNzMzNDI@..jpg;A 1992 musical film starring various actors.;Unknown;Unknown;Musical;90 min;PG;01 Jan 1992;7.0;amityville 1992: it's about time 1992 musical
a4e47738-1516-4f21-ab2f-e4f55ce8fcc6;tt0085159;Amityville 3-D;1983;movie;https://images-na.ssl-images-amazon.com/images/M/MV5BZTU5Y2YwOGUtM2UwMi00NjZiLWJkMTYtZTI0YzdmYTRhZmRkXkEyXkFqcGdeQXVyMTQxNzMzNDI@..jpg;A 1983 musical film starring various actors.;Unknown;Unknown;Musical;90 min;PG;01 Jan 1983;7.0;amityville 3-d 1983 musical
c1708dc9-8fc3-47c1-b95a-c1212650a543;tt0106262;Amityville: A New Generation;1993;movie;https://images-na.ssl-images-amazon.com/images/M/MV5BMzc4NTg1NTY4NF5BMl5BanBnXkFtZTcwMjAzMjEzMQ@@..jpg;A 1993 musical film starring various actors.;Unknown;Unknown;Musical;90 min;PG;01 Jan 1993;7.0;amityville: a new generation 1993 musical
45e6b819-84d1-49c8-bf19-ed32f8d95950;tt0083550;Amityville II: The Possession;1982;movie;https://images-na.ssl-images-amazon.com/images/M/MV5BZWUzMDczZjItYjkyYS00OTgwLTg0MTktNDk0YzRmYmRlNTAzXkEyXkFqcGdeQXVyMTQxNzMzNDI@..jpg;A 1982 musical film starring various actors.;Unknown;Unknown;Musical;90 min;PG;01 Jan 1982;7.0;amityville ii: the possession 1982 musical
47439a10-cee4-4e8d-8565-8ada525bcbc0;tt0078767;Amityville Horror, The;1979;movie;https://images-na.ssl-images-amazon.com/images/M/MV5BMTc0NDMyNTU3M15BMl5BanBnXkFtZTcwMjM0MTgwNA@@..jpg;A 1979 musical film starring various actors.;Unknown;Unknown;Musical;90 min;PG;01 Jan 1979;7.0;amityville horror, the 1979 musical
bb1e6b9a-205b-4876-9159-a31faf116ab2;tt0099030;Amityville Curse, The;1990;movie;https://images-na.ssl-images-amazon.com/images/M/MV5BZDFkNGVjMGEtMGVlOS00ZTdjLWJiNGYtOWZkNTllNDA5ZmExXkEyXkFqcGdeQXVyMTQxNzMzNDI@..jpg;A 1990 musical film starring various actors.;Unknown;Unknown;Musical;90 min;PG;01 Jan 1990;7.0;amityville curse, the 1990 musical
fc45bb0b-a378-4ca3-929e-6502b01e2774;tt0056869;Birds, The;1963;movie;https://images-na.ssl-images-amazon.com/images/M/MV5BMTAxNDA1ODc5MDleQTJeQWpwZ15BbWU4MDg2MDA4OTEx..jpg;A 1963 musical film starring various actors.;Unknown;Unknown;Musical;90 min;PG;01 Jan 1963;7.0;birds, the 1963 musical
80f91d58-6ebc-45b7-be19-b6ad4c1d10a7;tt4526666;Blob, The;1958;movie;;A 1958 musical, thriller film starring various actors.;Unknown;Unknown;Musical, Thriller;90 min;PG;01 Jan 1958;7.0;blob, the 1958 musical, thriller
dcdc0c29-c2a9-4afc-9ab6-6358e11afd72;tt4810784;Body Snatcher, The;1945;movie;https://images-na.ssl-images-amazon.com/images/M/MV5BZjMxMzBkZDMtZWVlYy00YzE1LTliN2ItOTkwMzIyNjNhOTZiXkEyXkFqcGdeQXVyMzI2MDEwNA@@..jpg;A 1945 musical film starring various actors.;Unknown;Unknown;Musical;90 min;PG;01 Jan 1945;7.0;body snatcher, the 1945 musical
945e0ffc-37f5-43a4-8ad2-8c40f6697652;tt0074258;Burnt Offerings;1976;movie;https://images-na.ssl-images-amazon.com/images/M/MV5BMjEzNzYzNTc3Nl5BMl5BanBnXkFtZTgwMDUwNTkyMTE@..jpg;A 1976 musical film starring various actors.;Unknown;Unknown;Musical;90 min;PG;01 Jan 1976;7.0;burnt offerings 1976 musical
3768d78b-20f9-408d-8e12-a679c609a622;tt0074285;Carrie;1976;movie;https://images-na.ssl-images-amazon.com/images/M/MV5BMTlhNmVkZGUtNjdjOC00YWY3LTljZWQtMTY1YWFhNGYwNDQwXkEyXkFqcGdeQXVyNjc1NTYyMjg@..jpg;A 1976 musical film starring various actors.;Unknown;Unknown;Musical;90 min;PG;01 Jan 1976;7.0;carrie 1976 musical
2585610d-5aaa-4311-829c-484b13a64786;tt0075005;Omen, The;1976;movie;https://images-na.ssl-images-amazon.com/images/M/MV5BOTdmOTJkNTktZWE0Yy00YmIyLWFmOTYtZjgxM2VlMTQ4YzlmXkEyXkFqcGdeQXVyNTA4NzY1MzY@..jpg;A 1976 musical film starring various actors.;Unknown;Unknown;Musical;90 min;PG;01 Jan 1976;7.0;omen, the 1976 musical
2a26f2b7-f930-4612-9d65-beeb8d2ffaf2;tt0079945;Star Trek: The Motion Picture;1979;movie;https://images-na.ssl-images-amazon.com/images/M/MV5BNzNlMzNlNmQtNmYzNS00YmU5LWIzYWQtMDRkYzIzNzEzOTIyXkEyXkFqcGdeQXVyMTQxNzMzNDI@..jpg;A 1979 adventure, animation, thriller film starring various actors.;Unknown;Unknown;Adventure, Animation, Thriller;90 min;PG;01 Jan 1979;7.0;star trek: the motion picture 1979 adventure, animation, thriller
127e4780-5147-4a05-8799-9fa67c4fdc75;tt0098382;Star Trek V: The Final Frontier;1989;movie;https://images-na.ssl-images-amazon.com/images/M/MV5BZTE2NTE0YmYtNTE3YS00NzFmLWJmMDMtZWQ5Njg5NDBmNTFiXkEyXkFqcGdeQXVyMTQxNzMzNDI@..jpg;A 1989 adventure, animation, thriller film starring various actors.;Unknown;Unknown;Adventure, Animation, Thriller;90 min;PG;01 Jan 1989;7.0;star trek v: the final frontier 1989 adventure, animation, thriller
3bd0737e-6763-4467-aa4e-98e9db773386;tt0077631;Grease;1978;movie;https://images-na.ssl-images-amazon.com/images/M/MV5BZDYwMDBiYWUtMDU0YS00YzEzLWJhYTctNGU0MDhmMzI4NWUxXkEyXkFqcGdeQXVyNzQ1ODk3MTQ@..jpg;A 1978 crime, mystery, sci-fi film starring various actors.;Unknown;Unknown;Crime, Mystery, Sci-Fi;90 min;PG;01 Jan 1978;7.0;grease 1978 crime, mystery, sci-fi
341e35c2-be70-40cb-a845-7d833aa329a2;tt0077766;Jaws 2;1978;movie;https://images-na.ssl-images-amazon.com/images/M/MV5BN2U1MWE1NTMtYjQ2ZC00MTFmLWFmYjItODMyNGYxOTAyZmEzXkEyXkFqcGdeQXVyMTQxNzMzNDI@..jpg;A 1978 adventure, musical film starring various actors.;Unknown;Unknown;Adventure, Musical;90 min;PG;01 Jan 1978;7.0;jaws 2 1978 adventure, musical
328d1077-0104-4f15-88b1-97c13d919b42;tt0085750;Jaws 3-D;1983;movie;https://images-na.ssl-images-amazon.com/images/M/MV5BM2QwYjhiMzQtN2RiYS00MzgxLThmNzItMmJlNmMyMmQyYTA3XkEyXkFqcGdeQXVyMTQxNzMzNDI@..jpg;A 1983 adventure, musical film starring various actors.;Unknown;Unknown;Adventure, Musical;90 min;PG;01 Jan 1983;7.0;jaws 3-d 1983 adventure, musical
d96793fd-7f1f-41c3-a3e9-2db125080082;tt0115633;Bastard Out of Carolina;1996;movie;https://images-na.ssl-images-amazon.com/images/M/MV5BMjA5MDkyMzU1N15BMl5BanBnXkFtZTcwMTk5NzMyMQ@@..jpg;A 1996 fantasy film starring various actors.;Unknown;Unknown;Fantasy;90 min;PG;01 Jan 1996;7.0;bastard out of carolina 1996 fantasy
e1ab77af-1e4f-406b-be9d-5eb976658d8f;tt0116704;Jackie Chan's First Strike;1996;movie;https://images-na.ssl-images-amazon.com/images/M/MV5BMTc3MzM5Njg4M15BMl5BanBnXkFtZTYwOTUxNzg4..jpg;A 1996 adventure film starring various actors.;Unknown;Unknown;Adventure;90 min;PG;01 Jan 1996;7.0;jackie chan's first strike 1996 adventure
5003f5d4-dd5f-4d6c-bb77-6dea9fa0d7f5;tt0118708;Beverly Hills Ninja;1997;movie;https://images-na.ssl-images-amazon.com/images/M/MV5BNGU1NzQ1ZmItZGVmNC00NWQ4LWEwYTYtOTc4NWE1MmY0YTk2XkEyXkFqcGdeQXVyMTQxNzMzNDI@..jpg;A 1997 adventure, crime film starring various actors.;Unknown;Unknown;Adventure, Crime;90 min;PG;01 Jan 1997;7.0;beverly hills ninja 1997 adventure, crime
